404.764, 539.000
387.260, 539.000
369.667, 539.000
352.434, 539.000
213.000, 539.000
195.291, 539.000
178.057, 539.000
160.935, 539.000
143.927, 539.000
456.985, 538.622
439.448, 538.842
422.205, 538.911
126.900, 538.939
109.935, 538.722
93.110, 538.605
44.000, 538.510
491.518, 538.222
474.292, 538.478
76.334, 538.386
60.317, 537.993
525.814, 537.866
508.836, 538.085
27.147, 537.775
559.942, 537.000
543.074, 537.574
593.707, 536.159
576.992, 536.919
627.429, 535.075
610.560, 535.586
644.030, 534.406
676.470, 532.734
660.409, 533.639
692.965, 531.980
709.061, 531.192
317.100, 524.388
299.499, 524.710
282.183, 524.525
264.522, 524.798
247.347, 524.533
229.822, 524.542
404.579, 523.739
387.096, 523.912
369.604, 524.131
352.046, 524.393
334.521, 524.521
212.301, 524.618
195.011, 524.464
177.727, 524.233
160.971, 523.901
143.902, 523.501
60.000, 522.551
456.923, 522.943
439.486, 523.164
422.079, 523.586
126.475, 523.563
109.984, 523.137
93.057, 522.876
76.074, 522.745
508.753, 521.840
491.630, 522.310
474.374, 522.700
42.777, 521.654
26.348, 521.384
543.267, 521.036
526.097, 521.475
10.174, 520.820
577.330, 520.026
560.312, 520.541
594.091, 519.386
627.614, 518.207
611.042, 518.941
660.674, 516.859
644.120, 517.303
677.269, 516.285
693.481, 515.538
709.560, 514.799
316.973, 507.221
299.458, 507.216
264.340, 507.537
229.580, 507.380
404.562, 506.672
387.008, 506.686
369.492, 507.046
351.939, 507.172
334.462, 507.305
281.835, 507.590
246.807, 507.625
212.201, 507.407
194.644, 507.325
177.318, 507.143
160.375, 506.986
143.372, 506.713
474.339, 505.323
456.811, 505.786
439.529, 506.125
422.061, 506.449
126.034, 506.635
109.379, 506.226
92.615, 505.619
75.467, 505.716
491.660, 504.955
58.947, 505.475
42.040, 505.055
526.258, 504.265
508.988, 504.835
25.630, 504.556
9.110, 504.111
560.553, 503.541
543.479, 503.992
611.256, 501.985
594.362, 502.492
577.653, 503.139
628.078, 501.306
660.904, 500.071
644.594, 500.779
693.338, 499.115
677.585, 499.433
709.992, 498.094
42.000, 489.000
386.984, 489.581
369.448, 489.802
351.883, 489.914
334.333, 490.102
316.735, 490.206
299.156, 490.292
281.768, 490.209
264.192, 490.338
246.593, 490.376
229.260, 490.295
211.953, 490.127
194.375, 490.115
177.228, 489.952
160.076, 489.890
142.767, 489.847
126.389, 488.858
456.980, 488.554
439.527, 488.894
422.111, 489.094
404.489, 489.408
108.891, 488.990
91.545, 488.956
75.001, 488.553
58.450, 488.334
491.797, 487.908
474.407, 488.246
25.424, 487.541
8.851, 487.203
543.523, 486.818
526.389, 487.202
509.193, 487.673
577.723, 485.935
560.680, 486.410
610.974, 484.741
594.597, 485.390
628.433, 484.413
661.327, 483.006
644.784, 483.708
678.081, 482.561
710.467, 481.093
694.217, 481.921
351.743, 472.619
334.341, 472.499
316.650, 472.835
299.001, 472.947
281.482, 472.923
264.047, 472.974
246.389, 473.047
228.890, 473.019
211.539, 472.986
194.323, 472.794
176.989, 472.649
159.790, 472.617
142.576, 472.415
439.537, 471.560
422.058, 471.900
404.496, 472.066
386.967, 472.320
369.365, 472.550
125.281, 472.430
108.222, 472.161
91.316, 471.839
74.651, 471.533
491.897, 470.745
474.537, 471.033
457.093, 471.274
57.982, 471.218
41.008, 471.095
24.484, 470.735
526.485, 470.027
509.259, 470.453
8.101, 470.347
560.875, 469.165
543.676, 469.739
611.653, 467.687
594.756, 468.027
577.918, 468.822
628.511, 467.204
661.800, 466.164
645.416, 466.779
