598.073, 534.903
560.024, 535.000
547.024, 535.000
534.976, 535.000
522.000, 534.999
509.024, 535.000
496.000, 535.000
483.000, 535.000
470.976, 535.000
458.000, 535.000
445.000, 535.000
432.000, 535.000
419.000, 535.000
406.976, 535.000
393.999, 535.000
381.376, 535.000
368.024, 535.000
355.445, 535.000
343.000, 535.000
330.000, 534.999
317.000, 535.000
304.000, 534.999
291.333, 535.000
279.000, 535.000
266.000, 535.000
253.024, 535.000
240.024, 535.000
228.000, 535.000
215.000, 535.000
202.000, 535.000
189.000, 535.000
176.024, 535.000
164.000, 535.000
151.000, 535.000
700.000, 534.000
687.027, 534.000
674.999, 534.000
662.027, 534.000
649.024, 534.000
636.976, 534.000
624.000, 534.000
610.999, 534.000
586.000, 534.331
573.000, 534.780
138.000, 534.220
125.220, 534.220
112.395, 534.047
99.999, 534.000
87.000, 534.000
74.000, 534.000
61.027, 534.000
48.999, 534.000
35.999, 533.999
23.000, 534.000
713.000, 533.000
11.000, 533.715
395.942, 532.002
611.024, 522.000
598.220, 522.000
586.000, 522.000
573.000, 522.000
559.999, 521.999
547.968, 521.999
534.666, 522.002
521.999, 522.000
509.024, 522.000
496.024, 522.000
482.999, 522.000
471.000, 522.000
458.000, 522.000
445.000, 522.000
431.999, 521.999
418.999, 522.000
406.999, 522.000
393.999, 522.000
380.999, 522.000
367.999, 521.999
355.220, 522.000
342.999, 522.000
329.999, 522.000
316.999, 522.000
304.248, 522.000
291.220, 522.000
278.999, 522.000
266.000, 522.000
253.024, 522.000
240.500, 522.000
227.976, 522.000
214.999, 522.000
202.000, 522.000
189.027, 522.000
176.220, 522.000
163.999, 521.999
150.999, 522.000
138.000, 522.000
124.999, 522.000
112.669, 522.000
713.000, 521.000
700.000, 520.999
687.220, 521.000
675.000, 521.000
662.000, 520.999
649.097, 521.073
637.000, 521.220
624.000, 521.445
100.000, 521.715
87.000, 521.027
74.024, 521.024
61.278, 521.047
49.000, 521.000
36.000, 521.000
23.000, 521.000
10.973, 521.000
396.000, 519.000
294.000, 519.000
394.000, 509.976
381.073, 509.927
355.220, 510.000
662.000, 509.000
649.024, 509.000
637.000, 509.000
624.000, 508.999
611.220, 509.000
598.000, 509.000
586.000, 509.000
573.000, 509.000
560.000, 509.000
547.000, 509.000
534.976, 509.000
522.000, 508.999
509.000, 509.024
496.000, 509.445
483.000, 509.024
470.953, 509.396
458.000, 509.780
445.000, 509.445
432.000, 509.779
419.000, 509.668
407.000, 509.780
368.000, 509.780
343.000, 509.780
330.000, 509.445
317.073, 509.097
304.000, 509.555
291.666, 509.554
279.000, 509.024
266.073, 509.097
253.000, 509.024
240.940, 509.331
228.000, 509.000
215.000, 509.000
202.000, 508.999
189.000, 509.000
176.445, 509.000
164.000, 509.000
151.000, 509.000
138.000, 509.000
125.024, 509.000
112.668, 508.999
100.000, 508.999
87.000, 509.000
74.024, 509.000
61.500, 509.000
713.000, 508.000
700.024, 508.000
687.500, 508.000
674.999, 508.249
48.999, 508.573
36.000, 508.000
23.000, 508.000
10.751, 508.000
547.073, 496.903
535.000, 496.976
509.024, 497.000
496.000, 496.999
483.000, 497.000
471.000, 497.000
458.000, 497.000
445.027, 497.000
432.001, 497.000
419.220, 497.000
407.000, 497.000
394.000, 497.000
381.000, 497.000
368.024, 497.000
355.024, 497.000
343.000, 497.000
330.000, 497.000
317.000, 497.000
304.024, 497.000
291.976, 497.000
279.000, 497.000
266.000, 497.000
253.000, 497.000
240.000, 497.000
228.000, 497.000
215.000, 497.000
202.000, 496.976
687.976, 496.000
675.000, 496.000
662.024, 496.000
649.220, 496.000
636.999, 496.000
623.999, 495.999
611.220, 496.000
598.331, 496.000
585.999, 495.999
572.998, 496.333
560.000, 496.220
522.000, 496.780
189.000, 496.555
176.073, 496.097
164.000, 496.024
151.000, 496.000
137.999, 495.999
125.024, 496.000
112.751, 496.000
99.999, 495.999
87.000, 496.000
74.027, 496.000
61.500, 496.000
49.000, 496.000
36.000, 496.000
23.027, 496.000
713.000, 495.024
700.073, 495.097
10.904, 495.096
345.000, 494.000
281.000, 494.000
243.000, 494.000
192.000, 494.000
586.000, 483.976
572.999, 484.000
559.999, 483.999
547.024, 484.000
534.976, 484.000
522.024, 484.000
508.999, 484.000
495.999, 483.999
483.000, 484.000
471.000, 484.000
457.999, 483.999
444.999, 484.000
431.999, 483.999
419.220, 484.000
407.000, 484.000
393.999, 484.000
380.999, 484.000
368.024, 484.000
355.024, 484.000
343.000, 484.000
329.999, 483.999
316.999, 484.000
303.999, 483.999
291.999, 483.999
278.999, 484.000
265.999, 483.999
253.220, 484.000
240.024, 484.000
227.999, 483.999
214.999, 484.000
201.999, 484.000
189.024, 484.000
176.024, 484.000
163.999, 483.999
150.999, 484.000
138.248, 484.000
713.000, 483.000
700.024, 483.000
688.000, 483.000
675.000, 483.000
662.024, 483.000
649.220, 483.000
637.000, 483.000
624.000, 483.334
611.500, 483.000
598.440, 483.560
125.420, 483.447
112.976, 483.024
100.000, 483.000
87.000, 483.000
74.024, 483.000
61.220, 483.000
49.000, 483.000
36.000, 483.000
23.000, 483.000
11.000, 483.000
396.000, 481.000
205.000, 481.000
637.000, 471.000
624.024, 471.000
611.024, 471.000
599.000, 471.000
586.000, 471.000
573.000, 471.000
560.000, 471.000
547.000, 471.000
535.000, 471.000
522.000, 471.000
509.000, 471.000
496.024, 471.000
483.000, 471.000
471.000, 471.000
458.000, 471.000
445.000, 471.000
432.000, 471.000
419.000, 471.000
407.000, 471.000
394.000, 471.000
381.000, 471.000
368.000, 471.000
355.780, 471.000
343.000, 471.000
330.000, 471.000
317.000, 471.000
304.024, 471.000
292.000, 471.000
279.000, 471.000
266.000, 471.000
253.024, 471.000
240.024, 471.000
228.000, 471.000
215.000, 471.000
202.000, 471.000
189.000, 471.000
176.220, 471.000
164.000, 471.000
151.000, 471.000
138.000, 471.000
125.220, 471.000
112.751, 471.000
100.000, 471.000
87.000, 471.000
713.000, 470.000
700.220, 470.000
687.999, 469.999
674.999, 470.000
662.072, 470.072
649.255, 470.722
74.255, 470.277
61.097, 470.073
49.000, 470.027
36.000, 470.000
23.000, 470.000
10.969, 469.999
485.000, 468.000
675.000, 457.976
662.024, 458.000
650.000, 458.000
637.000, 458.000
623.999, 457.999
611.024, 458.000
598.332, 458.001
586.000, 458.000
573.000, 458.000
560.024, 458.000
547.024, 458.000
534.667, 458.001
522.000, 458.000
509.000, 458.000
495.999, 457.999
482.999, 458.000
470.927, 458.073
458.000, 458.000
444.999, 458.668
432.000, 458.555
419.446, 458.333
407.000, 458.555
394.000, 458.779
381.000, 458.555
368.047, 458.254
355.999, 457.999
342.999, 458.333
330.000, 458.220
317.024, 458.000
304.000, 458.555
291.999, 457.999
279.000, 458.024
266.000, 458.000
252.999, 458.000
239.999, 457.999
215.000, 458.000
202.000, 458.000
189.024, 458.000
176.024, 458.000
163.999, 457.999
150.999, 458.000
138.024, 458.000
125.376, 458.000
112.976, 458.000
99.999, 457.999
86.999, 458.000
74.248, 458.000
61.024, 458.000
49.000, 458.000
713.024, 457.000
700.973, 457.000
688.000, 457.024
36.000, 457.027
23.032, 457.032
11.000, 457.032
228.360, 457.639
179.000, 456.000
547.073, 445.903
509.000, 446.000
495.999, 445.999
482.999, 446.000
470.999, 446.000
457.999, 446.000
445.000, 446.000
432.024, 446.000
419.976, 446.000
406.999, 446.000
394.000, 446.000
381.000, 446.000
368.024, 446.000
355.220, 446.000
342.999, 446.000
329.999, 446.000
317.024, 446.000
304.220, 446.000
291.999, 446.000
278.999, 446.000
265.999, 446.000
253.024, 446.000
240.220, 446.000
228.000, 445.976
215.000, 445.976
700.220, 445.000
688.000, 444.999
675.024, 445.000
662.220, 445.000
650.000, 445.000
637.000, 445.000
624.000, 444.999
611.024, 445.000
599.000, 445.000
586.000, 444.999
573.000, 445.220
560.000, 445.445
535.000, 445.445
522.000, 445.779
202.000, 445.445
189.048, 445.256
176.000, 445.220
164.000, 445.024
151.000, 445.000
138.000, 444.999
125.220, 445.000
112.976, 445.000
100.000, 444.999
87.000, 445.000
74.027, 445.000
61.333, 444.999
49.000, 445.000
36.000, 444.999
23.000, 445.000
10.751, 445.001
713.129, 444.129
268.000, 443.000
217.000, 443.000
179.000, 443.000
573.073, 432.927
560.024, 433.000
547.000, 433.000
535.000, 433.000
522.000, 433.000
509.000, 433.000
496.000, 432.999
483.024, 433.000
471.000, 433.000
458.000, 433.000
445.000, 433.000
432.000, 432.999
419.555, 433.000
407.000, 433.000
394.000, 433.000
381.000, 433.000
368.000, 432.999
355.333, 433.001
343.000, 433.000
330.000, 433.000
317.000, 433.000
304.000, 432.999
292.000, 432.999
279.000, 433.000
266.000, 433.000
253.000, 433.000
240.780, 433.000
228.000, 432.999
215.000, 433.000
202.000, 433.000
189.000, 433.000
176.973, 433.000
164.000, 433.000
151.000, 433.000
701.000, 432.000
687.999, 431.999
675.669, 432.000
662.220, 432.000
649.999, 431.999
636.999, 432.000
624.024, 432.000
611.024, 432.000
599.000, 432.000
586.000, 432.779
137.999, 432.666
125.129, 432.129
113.000, 432.027
100.000, 432.000
87.000, 432.000
74.027, 432.000
61.220, 432.000
49.000, 432.000
36.000, 432.000
23.058, 432.000
10.968, 431.999
230.000, 430.000
153.998, 430.000
624.000, 419.976
611.220, 420.000
599.000, 420.000
585.999, 419.999
572.999, 420.000
559.999, 419.999
547.024, 420.000
535.000, 420.000
521.999, 419.999
508.999, 420.000
495.999, 419.999
483.000, 420.000
470.999, 420.000
457.999, 419.999
444.999, 420.000
431.999, 419.999
419.332, 420.000
406.999, 420.000
393.999, 419.999
380.999, 420.000
367.999, 419.999
355.220, 420.000
343.000, 420.000
330.024, 420.000
316.999, 420.000
303.999, 419.999
291.999, 419.999
278.999, 420.000
265.999, 419.999
252.999, 420.000
240.220, 420.000
227.999, 419.999
214.999, 420.000
201.999, 419.999
189.024, 420.000
176.024, 420.000
163.999, 419.999
150.999, 420.000
138.024, 420.000
125.024, 420.000
112.999, 420.000
74.968, 419.968
713.220, 419.000
700.973, 419.000
688.000, 419.000
675.024, 419.000
662.445, 419.000
650.000, 419.000
637.002, 419.333
100.000, 419.780
87.001, 419.333
61.500, 419.000
49.000, 419.024
36.000, 419.000
23.000, 419.000
10.968, 419.000
256.000, 418.000
662.220, 407.000
650.000, 407.000
637.000, 407.000
624.000, 407.000
611.220, 407.000
599.000, 407.000
586.000, 407.000
573.000, 407.000
560.000, 407.000
547.667, 407.001
535.000, 407.000
522.000, 407.000
509.000, 407.000
496.000, 407.000
483.024, 407.000
471.000, 407.000
458.000, 407.000
445.000, 407.000
432.000, 407.220
419.220, 407.000
407.000, 407.024
394.000, 407.000
381.000, 407.000
368.000, 407.000
356.000, 407.000
343.000, 407.000
330.000, 407.024
317.000, 407.000
304.024, 407.000
292.000, 407.000
279.000, 407.000
266.000, 407.000
253.000, 407.000
241.000, 407.000
228.000, 407.000
215.000, 407.000
202.000, 407.000
189.024, 407.000
176.220, 407.000
164.000, 407.000
151.000, 407.000
138.024, 407.000
125.220, 407.000
113.000, 407.000
100.000, 407.000
87.000, 407.000
74.000, 407.000
61.220, 407.000
49.000, 407.000
713.024, 406.000
701.000, 406.000
687.999, 405.999
675.711, 406.052
36.000, 406.220
23.027, 406.027
10.500, 406.000
445.000, 395.000
432.000, 395.000
419.333, 395.000
407.000, 395.000
394.000, 395.000
381.000, 395.000
368.000, 395.000
356.000, 395.000
343.000, 395.000
330.000, 395.000
317.000, 395.000
304.000, 395.000
292.000, 394.976
279.000, 395.000
266.000, 395.000
253.000, 395.000
701.000, 394.000
688.000, 394.000
675.973, 394.000
662.445, 394.000
650.000, 394.000
637.000, 394.000
624.024, 394.000
611.024, 394.000
598.976, 394.000
585.999, 394.000
573.000, 394.000
560.024, 394.000
547.000, 394.024
534.999, 394.000
522.002, 394.331
509.000, 394.555
496.000, 394.668
483.000, 394.555
471.000, 394.780
458.000, 394.780
240.555, 394.665
215.000, 394.445
202.000, 394.220
189.024, 394.000
177.000, 394.000
164.000, 393.999
151.000, 394.000
138.024, 394.000
125.220, 394.000
112.973, 394.000
99.999, 393.999
86.999, 394.000
74.024, 394.000
61.220, 394.000
49.000, 394.000
36.000, 394.000
23.027, 394.000
10.751, 394.000
713.916, 393.084
228.360, 394.187
167.000, 391.998
573.000, 381.976
546.999, 382.000
534.976, 382.000
522.000, 382.000
509.000, 382.000
495.999, 381.999
483.024, 382.000
470.999, 382.000
458.000, 382.000
445.024, 382.000
432.024, 382.000
419.024, 382.000
406.999, 382.000
394.000, 382.000
381.024, 382.000
367.999, 381.999
355.999, 381.999
342.999, 382.000
330.000, 382.000
317.000, 382.000
304.024, 382.000
291.999, 381.999
278.999, 382.000
266.000, 382.000
253.220, 382.000
241.000, 382.000
227.999, 381.999
214.999, 382.000
202.000, 382.000
189.024, 382.000
176.999, 382.000
163.999, 381.999
713.973, 381.000
701.000, 381.000
688.000, 380.999
675.024, 381.000
662.220, 381.000
650.000, 381.000
637.000, 381.000
624.220, 381.000
611.024, 381.000
599.000, 381.000
585.999, 381.667
560.097, 381.073
151.000, 381.666
138.073, 381.073
125.046, 381.488
113.000, 381.024
100.000, 381.000
87.000, 381.000
75.000, 381.000
61.220, 381.000
49.000, 381.000
36.000, 380.999
23.037, 381.000
10.751, 381.001
599.000, 369.000
586.000, 369.000
573.000, 369.000
560.024, 369.000
547.555, 369.000
535.000, 369.000
522.024, 369.000
509.000, 369.000
496.000, 368.999
483.000, 369.000
471.000, 369.000
458.000, 369.000
445.000, 369.000
432.000, 368.999
419.333, 369.001
407.000, 369.000
394.000, 369.000
381.000, 369.000
368.220, 369.000
356.000, 368.999
343.000, 369.000
330.000, 369.000
317.000, 369.000
